Wähle das Verfahren (n = 5000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog, (4) Verlet Verfahren: 
Verfahren: Runge-Kutter
0 0 1
20.8 -0.827835 -0.55892 0.498851
20.81 -0.83063 -0.554767 0.498856
20.82 -0.833403 -0.550599 0.49886
20.83 -0.836156 -0.546419 0.498865
20.84 -0.838888 -0.542224 0.49887
20.85 -0.841599 -0.538016 0.498875
20.86 -0.844289 -0.533794 0.498881
20.87 -0.846958 -0.529559 0.498886
20.88 -0.849606 -0.525311 0.498891
20.89 -0.852233 -0.52105 0.498897
20.9 -0.854838 -0.516776 0.498902
20.91 -0.857422 -0.512489 0.498908
20.92 -0.859984 -0.508188 0.498914
20.93 -0.862525 -0.503876 0.49892
20.94 -0.865044 -0.49955 0.498926
20.95 -0.867542 -0.495213 0.498932
20.96 -0.870018 -0.490862 0.498938
20.97 -0.872472 -0.4865 0.498945
20.98 -0.874905 -0.482125 0.498951
20.99 -0.877315 -0.477739 0.498958
21 -0.879704 -0.47334 0.498965
21.01 -0.88207 -0.46893 0.498972
21.02 -0.884415 -0.464507 0.498978
21.03 -0.886737 -0.460074 0.498985
21.04 -0.889038 -0.455628 0.498993
21.05 -0.891316 -0.451172 0.499
21.06 -0.893572 -0.446704 0.499007
21.07 -0.895805 -0.442224 0.499015
21.08 -0.898016 -0.437734 0.499022
21.09 -0.900205 -0.433233 0.49903
21.1 -0.902371 -0.428721 0.499038
21.11 -0.904514 -0.424198 0.499045
21.12 -0.906635 -0.419665 0.499053
21.13 -0.908734 -0.415121 0.499061
21.14 -0.910809 -0.410567 0.499069
21.15 -0.912862 -0.406003 0.499078
21.16 -0.914892 -0.401428 0.499086
21.17 -0.916899 -0.396844 0.499094
21.18 -0.918883 -0.392249 0.499103
21.19 -0.920844 -0.387645 0.499111
21.2 -0.922783 -0.383031 0.49912
21.21 -0.924698 -0.378407 0.499129
21.22 -0.92659 -0.373774 0.499138
21.23 -0.928458 -0.369132 0.499147
21.24 -0.930304 -0.36448 0.499156
21.25 -0.932126 -0.359819 0.499165
21.26 -0.933925 -0.35515 0.499174
21.27 -0.935701 -0.350471 0.499183
21.28 -0.937454 -0.345784 0.499193
21.29 -0.939182 -0.341087 0.499202
21.3 -0.940888 -0.336383 0.499212
21.31 -0.94257 -0.33167 0.499221
21.32 -0.944228 -0.326949 0.499231
21.33 -0.945863 -0.322219 0.499241
21.34 -0.947474 -0.317482 0.499251
21.35 -0.949061 -0.312736 0.49926
21.36 -0.950625 -0.307983 0.49927
21.37 -0.952165 -0.303222 0.499281
21.38 -0.953681 -0.298454 0.499291
21.39 -0.955173 -0.293678 0.499301
21.4 -0.956641 -0.288894 0.499311
21.41 -0.958086 -0.284104 0.499322
21.42 -0.959506 -0.279306 0.499332
21.43 -0.960903 -0.274502 0.499343
21.44 -0.962275 -0.26969 0.499353
21.45 -0.963624 -0.264872 0.499364
21.46 -0.964948 -0.260047 0.499374
21.47 -0.966248 -0.255216 0.499385
21.48 -0.967524 -0.250378 0.499396
21.49 -0.968776 -0.245534 0.499407
21.5 -0.970004 -0.240684 0.499418
21.51 -0.971207 -0.235828 0.499429
21.52 -0.972386 -0.230965 0.49944
21.53 -0.973541 -0.226098 0.499451
21.54 -0.974671 -0.221224 0.499462
21.55 -0.975777 -0.216345 0.499473
21.56 -0.976859 -0.211461 0.499485
21.57 -0.977916 -0.206571 0.499496
21.58 -0.978949 -0.201676 0.499507
21.59 -0.979958 -0.196776 0.499519
21.6 -0.980941 -0.191871 0.49953
21.61 -0.981901 -0.186962 0.499542
21.62 -0.982836 -0.182048 0.499554
21.63 -0.983746 -0.177129 0.499565
21.64 -0.984631 -0.172205 0.499577
21.65 -0.985492 -0.167278 0.499589
21.66 -0.986329 -0.162346 0.4996
21.67 -0.987141 -0.15741 0.499612
21.68 -0.987928 -0.15247 0.499624
21.69 -0.98869 -0.147527 0.499636
21.7 -0.989427 -0.14258 0.499648
21.71 -0.99014 -0.137629 0.49966
21.72 -0.990828 -0.132675 0.499672
21.73 -0.991492 -0.127717 0.499684
21.74 -0.99213 -0.122756 0.499696
21.75 -0.992744 -0.117792 0.499708
21.76 -0.993333 -0.112826 0.49972
21.77 -0.993897 -0.107856 0.499732
21.78 -0.994437 -0.102884 0.499745
21.79 -0.994951 -0.0979087 0.499757
21.8 -0.99544 -0.0929314 0.499769
21.81 -0.995905 -0.0879517 0.499781
21.82 -0.996345 -0.0829699 0.499794
21.83 -0.99676 -0.077986 0.499806
21.84 -0.99715 -0.0730001 0.499818
21.85 -0.997515 -0.0680124 0.499831
21.86 -0.997855 -0.063023 0.499843
21.87 -0.99817 -0.058032 0.499855
21.88 -0.99846 -0.0530396 0.499868
21.89 -0.998725 -0.0480459 0.49988
21.9 -0.998965 -0.0430509 0.499893
21.91 -0.999181 -0.0380549 0.499905
21.92 -0.999371 -0.0330579 0.499917
21.93 -0.999536 -0.0280601 0.49993
21.94 -0.999676 -0.0230616 0.499942
21.95 -0.999792 -0.0180625 0.499955
21.96 -0.999882 -0.013063 0.499967
21.97 -0.999947 -0.00806311 0.49998
21.98 -0.999988 -0.00306304 0.499992
21.99 -1 0.0019371 0.500005
22 -0.999993 0.00693719 0.500017
22.01 -0.999959 0.0119371 0.50003
22.02 -0.999899 0.0169367 0.500042
22.03 -0.999814 0.0219359 0.500055
22.04 -0.999705 0.0269346 0.500067
22.05 -0.99957 0.0319325 0.50008
22.06 -0.99941 0.0369297 0.500092
22.07 -0.999226 0.041926 0.500105
22.08 -0.999016 0.0469212 0.500117
22.09 -0.998781 0.0519152 0.50013
22.1 -0.998522 0.0569079 0.500142
22.11 -0.998237 0.0618993 0.500155
22.12 -0.997928 0.066889 0.500167
22.13 -0.997593 0.0718771 0.500179
22.14 -0.997234 0.0768634 0.500192
22.15 -0.99685 0.0818478 0.500204
22.16 -0.99644 0.0868301 0.500216
22.17 -0.996006 0.0918103 0.500229
22.18 -0.995547 0.0967881 0.500241
22.19 -0.995063 0.101764 0.500253
22.2 -0.994554 0.106736 0.500266
22.21 -0.994021 0.111707 0.500278
22.22 -0.993462 0.116674 0.50029
22.23 -0.992879 0.121639 0.500302
22.24 -0.992271 0.1266 0.500314
22.25 -0.991638 0.131558 0.500327
22.26 -0.99098 0.136513 0.500339
22.27 -0.990297 0.141465 0.500351
22.28 -0.98959 0.146413 0.500363
22.29 -0.988858 0.151358 0.500375
22.3 -0.988101 0.156298 0.500387
22.31 -0.98732 0.161235 0.500399
22.32 -0.986514 0.166168 0.50041
22.33 -0.985683 0.171096 0.500422
22.34 -0.984827 0.17602 0.500434
22.35 -0.983947 0.18094 0.500446
22.36 -0.983043 0.185856 0.500458
22.37 -0.982113 0.190766 0.500469
22.38 -0.98116 0.195672 0.500481
22.39 -0.980181 0.200573 0.500492
22.4 -0.979178 0.205469 0.500504
22.41 -0.978151 0.21036 0.500515
22.42 -0.977099 0.215246 0.500527
22.43 -0.976023 0.220126 0.500538
22.44 -0.974923 0.225001 0.50055
22.45 -0.973798 0.22987 0.500561
22.46 -0.972648 0.234733 0.500572
22.47 -0.971475 0.239591 0.500583
22.48 -0.970277 0.244442 0.500594
22.49 -0.969054 0.249288 0.500605
22.5 -0.967808 0.254127 0.500616
22.51 -0.966537 0.25896 0.500627
22.52 -0.965243 0.263786 0.500638
22.53 -0.963924 0.268606 0.500649
22.54 -0.962581 0.273419 0.50066
22.55 -0.961214 0.278225 0.50067
22.56 -0.959823 0.283024 0.500681
22.57 -0.958408 0.287816 0.500692
22.58 -0.956969 0.292601 0.500702
22.59 -0.955506 0.297379 0.500713
22.6 -0.954019 0.302149 0.500723
22.61 -0.952508 0.306912 0.500733
22.62 -0.950973 0.311667 0.500743
22.63 -0.949415 0.316414 0.500753
22.64 -0.947833 0.321153 0.500764
22.65 -0.946227 0.325884 0.500773
22.66 -0.944598 0.330608 0.500783
22.67 -0.942945 0.335322 0.500793
22.68 -0.941268 0.340029 0.500803
22.69 -0.939568 0.344727 0.500813
22.7 -0.937845 0.349416 0.500822
22.71 -0.936098 0.354097 0.500832
22.72 -0.934327 0.358769 0.500841
22.73 -0.932534 0.363431 0.500851
22.74 -0.930716 0.368085 0.50086
22.75 -0.928876 0.372729 0.500869
22.76 -0.927012 0.377365 0.500878
22.77 -0.925126 0.38199 0.500887
22.78 -0.923216 0.386607 0.500896
22.79 -0.921283 0.391213 0.500905
22.8 -0.919327 0.39581 0.500914
22.81 -0.917348 0.400397 0.500922
22.82 -0.915346 0.404974 0.500931
22.83 -0.913321 0.40954 0.500939
22.84 -0.911273 0.414097 0.500948
22.85 -0.909203 0.418643 0.500956
22.86 -0.90711 0.423179 0.500964
22.87 -0.904994 0.427704 0.500972
22.88 -0.902855 0.432218 0.50098
22.89 -0.900694 0.436722 0.500988
22.9 -0.898511 0.441214 0.500996
22.91 -0.896305 0.445696 0.501004
22.92 -0.894076 0.450166 0.501011
22.93 -0.891826 0.454626 0.501019
22.94 -0.889553 0.459074 0.501026
22.95 -0.887257 0.46351 0.501033
22.96 -0.88494 0.467935 0.501041
22.97 -0.8826 0.472348 0.501048
22.98 -0.880238 0.476749 0.501055
22.99 -0.877855 0.481139 0.501062
23 -0.875449 0.485516 0.501068
23.01 -0.873022 0.489881 0.501075
23.02 -0.870572 0.494234 0.501082
23.03 -0.868101 0.498575 0.501088
23.04 -0.865608 0.502903 0.501095
23.05 -0.863094 0.507218 0.501101
23.06 -0.860558 0.511521 0.501107
23.07 -0.858 0.515811 0.501113
23.08 -0.855421 0.520089 0.501119
23.09 -0.852821 0.524353 0.501125
23.1 -0.850199 0.528604 0.50113
23.11 -0.847556 0.532842 0.501136
23.12 -0.844892 0.537066 0.501142
23.13 -0.842207 0.541278 0.501147
23.14 -0.839501 0.545475 0.501152
23.15 -0.836773 0.549659 0.501157
23.16 -0.834025 0.553829 0.501162
23.17 -0.831256 0.557986 0.501167
23.18 -0.828466 0.562128 0.501172
23.19 -0.825656 0.566257 0.501177
23.2 -0.822824 0.570371 0.501181
23.21 -0.819973 0.574471 0.501186
23.22 -0.8171 0.578556 0.50119
23.23 -0.814208 0.582627 0.501194
23.24 -0.811294 0.586684 0.501198
23.25 -0.808361 0.590726 0.501202
23.26 -0.805408 0.594753 0.501206
23.27 -0.802434 0.598765 0.50121
23.28 -0.79944 0.602763 0.501214
23.29 -0.796426 0.606745 0.501217
23.3 -0.793393 0.610712 0.501221
23.31 -0.790339 0.614664 0.501224
23.32 -0.787266 0.6186 0.501227
23.33 -0.784173 0.622521 0.50123
23.34 -0.781061 0.626427 0.501233
23.35 -0.777928 0.630316 0.501236
23.36 -0.774777 0.63419 0.501238
23.37 -0.771606 0.638048 0.501241
23.38 -0.768416 0.641891 0.501243
23.39 -0.765207 0.645717 0.501246
23.4 -0.761978 0.649527 0.501248
23.41 -0.758731 0.65332 0.50125
23.42 -0.755464 0.657098 0.501252
23.43 -0.752179 0.660859 0.501254
23.44 -0.748874 0.664603 0.501255
23.45 -0.745551 0.668331 0.501257
23.46 -0.74221 0.672042 0.501258
23.47 -0.73885 0.675737 0.501259
23.48 -0.735471 0.679414 0.501261
23.49 -0.732074 0.683075 0.501262
23.5 -0.728659 0.686718 0.501263
23.51 -0.725225 0.690344 0.501263
23.52 -0.721774 0.693953 0.501264
23.53 -0.718304 0.697545 0.501265
23.54 -0.714816 0.701119 0.501265
23.55 -0.711311 0.704676 0.501265
23.56 -0.707788 0.708215 0.501266
23.57 -0.704247 0.711736 0.501266
23.58 -0.700688 0.715239 0.501266
23.59 -0.697112 0.718725 0.501265
23.6 -0.693518 0.722193 0.501265
23.61 -0.689908 0.725642 0.501265
23.62 -0.686279 0.729074 0.501264
23.63 -0.682634 0.732487 0.501263
23.64 -0.678972 0.735882 0.501263
23.65 -0.675292 0.739259 0.501262
23.66 -0.671596 0.742617 0.501261
23.67 -0.667883 0.745956 0.501259
23.68 -0.664154 0.749277 0.501258
23.69 -0.660407 0.752579 0.501257
23.7 -0.656644 0.755862 0.501255
23.71 -0.652865 0.759127 0.501253
23.72 -0.64907 0.762372 0.501252
23.73 -0.645258 0.765599 0.50125
23.74 -0.64143 0.768806 0.501248
23.75 -0.637586 0.771994 0.501245
23.76 -0.633726 0.775163 0.501243
23.77 -0.629851 0.778312 0.501241
23.78 -0.625959 0.781442 0.501238
23.79 -0.622052 0.784552 0.501235
23.8 -0.618129 0.787643 0.501233
23.81 -0.614191 0.790714 0.50123
23.82 -0.610238 0.793765 0.501227
23.83 -0.606269 0.796797 0.501223
23.84 -0.602285 0.799808 0.50122
23.85 -0.598286 0.8028 0.501217
23.86 -0.594272 0.805771 0.501213
23.87 -0.590244 0.808722 0.50121
23.88 -0.5862 0.811653 0.501206
23.89 -0.582142 0.814564 0.501202
23.9 -0.578069 0.817455 0.501198
23.91 -0.573982 0.820325 0.501194
23.92 -0.56988 0.823174 0.50119
23.93 -0.565765 0.826003 0.501185
23.94 -0.561635 0.828811 0.501181
23.95 -0.557491 0.831599 0.501176
23.96 -0.553333 0.834365 0.501172
23.97 -0.549161 0.837111 0.501167
23.98 -0.544976 0.839836 0.501162
23.99 -0.540777 0.84254 0.501157
24 -0.536564 0.845223 0.501152
24.01 -0.532338 0.847885 0.501146
24.02 -0.528099 0.850525 0.501141
24.03 -0.523846 0.853145 0.501135
24.04 -0.519581 0.855743 0.50113
24.05 -0.515302 0.858319 0.501124
24.06 -0.51101 0.860874 0.501118
24.07 -0.506706 0.863408 0.501112
24.08 -0.502389 0.86592 0.501106
24.09 -0.49806 0.86841 0.5011
24.1 -0.493718 0.870879 0.501094
24.11 -0.489364 0.873326 0.501087
24.12 -0.484997 0.875751 0.501081
24.13 -0.480618 0.878154 0.501074
24.14 -0.476228 0.880535 0.501068
24.15 -0.471825 0.882894 0.501061
24.16 -0.467411 0.885232 0.501054
24.17 -0.462985 0.887547 0.501047
24.18 -0.458547 0.889839 0.50104
24.19 -0.454098 0.89211 0.501033
24.2 -0.449638 0.894358 0.501025
24.21 -0.445166 0.896584 0.501018
24.22 -0.440683 0.898788 0.50101
24.23 -0.436189 0.900969 0.501003
24.24 -0.431685 0.903127 0.500995
24.25 -0.427169 0.905263 0.500987
24.26 -0.422643 0.907376 0.500979
24.27 -0.418106 0.909467 0.500971
24.28 -0.413559 0.911535 0.500963
24.29 -0.409001 0.91358 0.500955
24.3 -0.404434 0.915602 0.500947
24.31 -0.399856 0.917601 0.500938
24.32 -0.395268 0.919578 0.50093
24.33 -0.39067 0.921531 0.500921
24.34 -0.386062 0.923461 0.500913
24.35 -0.381445 0.925369 0.500904
24.36 -0.376818 0.927253 0.500895
24.37 -0.372182 0.929114 0.500886
24.38 -0.367537 0.930951 0.500877
24.39 -0.362882 0.932766 0.500868
24.4 -0.358219 0.934557 0.500859
24.41 -0.353546 0.936325 0.500849
24.42 -0.348864 0.938069 0.50084
24.43 -0.344174 0.93979 0.500831
24.44 -0.339475 0.941488 0.500821
24.45 -0.334768 0.943161 0.500812
24.46 -0.330052 0.944812 0.500802
24.47 -0.325328 0.946438 0.500792
24.48 -0.320596 0.948041 0.500782
24.49 -0.315856 0.949621 0.500772
24.5 -0.311108 0.951176 0.500762
24.51 -0.306352 0.952708 0.500752
24.52 -0.301589 0.954216 0.500742
24.53 -0.296818 0.9557 0.500732
24.54 -0.29204 0.95716 0.500722
24.55 -0.287254 0.958597 0.500711
24.56 -0.282461 0.960009 0.500701
24.57 -0.277661 0.961397 0.50069
24.58 -0.272854 0.962762 0.50068
24.59 -0.268041 0.964102 0.500669
24.6 -0.26322 0.965418 0.500659
24.61 -0.258393 0.96671 0.500648
24.62 -0.25356 0.967978 0.500637
24.63 -0.24872 0.969222 0.500626
24.64 -0.243874 0.970441 0.500615
24.65 -0.239022 0.971636 0.500604
24.66 -0.234164 0.972807 0.500593
24.67 -0.2293 0.973954 0.500582
24.68 -0.22443 0.975076 0.500571
24.69 -0.219555 0.976174 0.50056
24.7 -0.214674 0.977247 0.500548
24.71 -0.209788 0.978296 0.500537
24.72 -0.204897 0.97932 0.500526
24.73 -0.2 0.98032 0.500514
24.74 -0.195099 0.981296 0.500503
24.75 -0.190193 0.982247 0.500491
24.76 -0.185281 0.983173 0.50048
24.77 -0.180366 0.984075 0.500468
24.78 -0.175445 0.984952 0.500456
24.79 -0.170521 0.985805 0.500445
24.8 -0.165592 0.986633 0.500433
24.81 -0.160659 0.987436 0.500421
24.82 -0.155722 0.988215 0.500409
24.83 -0.150781 0.988969 0.500397
24.84 -0.145836 0.989698 0.500385
24.85 -0.140888 0.990403 0.500373
24.86 -0.135936 0.991082 0.500361
24.87 -0.130981 0.991737 0.500349
24.88 -0.126022 0.992367 0.500337
24.89 -0.12106 0.992973 0.500325
24.9 -0.116096 0.993553 0.500313
24.91 -0.111128 0.994109 0.500301
24.92 -0.106158 0.99464 0.500289
24.93 -0.101184 0.995146 0.500276
24.94 -0.0962089 0.995627 0.500264
24.95 -0.0912309 0.996083 0.500252
24.96 -0.0862506 0.996514 0.50024
24.97 -0.0812681 0.99692 0.500227
24.98 -0.0762837 0.997302 0.500215
24.99 -0.0712973 0.997658 0.500203
25 -0.0663091 0.99799 0.50019
25.01 -0.0613193 0.998296 0.500178
25.02 -0.0563279 0.998578 0.500166
25.03 -0.0513352 0.998835 0.500153
25.04 -0.0463411 0.999067 0.500141
25.05 -0.0413459 0.999273 0.500128
25.06 -0.0363497 0.999455 0.500116
25.07 -0.0313525 0.999612 0.500103
25.08 -0.0263546 0.999744 0.500091
25.09 -0.021356 0.99985 0.500078
25.1 -0.0163569 0.999932 0.500066
25.11 -0.0113573 0.999989 0.500053
25.12 -0.00635751 1.00002 0.500041
25.13 -0.00135753 1.00003 0.500028
25.14 0.00364248 1.00001 0.500016
25.15 0.0086424 0.999966 0.500003
25.16 0.0136421 0.999898 0.499991
25.17 0.0186415 0.999805 0.499978
25.18 0.0236404 0.999686 0.499966
25.19 0.0286387 0.999543 0.499953
25.2 0.0336363 0.999375 0.499941
25.21 0.038633 0.999182 0.499928
25.22 0.0436288 0.998964 0.499916
25.23 0.0486235 0.998721 0.499904
25.24 0.053617 0.998453 0.499891
25.25 0.0586091 0.998159 0.499879
25.26 0.0635998 0.997841 0.499866
25.27 0.0685889 0.997498 0.499854
25.28 0.0735762 0.997131 0.499841
25.29 0.0785618 0.996738 0.499829
25.3 0.0835453 0.99632 0.499817
25.31 0.0885268 0.995877 0.499804
25.32 0.0935061 0.99541 0.499792
25.33 0.098483 0.994917 0.49978
25.34 0.103457 0.9944 0.499768
25.35 0.108429 0.993858 0.499755
25.36 0.113398 0.993291 0.499743
25.37 0.118365 0.992699 0.499731
25.38 0.123328 0.992082 0.499719
25.39 0.128288 0.991441 0.499707
25.4 0.133246 0.990775 0.499695
25.41 0.138199 0.990084 0.499682
25.42 0.14315 0.989368 0.49967
25.43 0.148096 0.988628 0.499658
25.44 0.153039 0.987862 0.499646
25.45 0.157979 0.987072 0.499635
25.46 0.162914 0.986258 0.499623
25.47 0.167845 0.985419 0.499611
25.48 0.172772 0.984555 0.499599
25.49 0.177695 0.983666 0.499587
25.5 0.182613 0.982753 0.499576
25.51 0.187526 0.981815 0.499564
25.52 0.192435 0.980853 0.499552
25.53 0.19734 0.979867 0.499541
25.54 0.202239 0.978855 0.499529
25.55 0.207133 0.97782 0.499518
25.56 0.212022 0.976759 0.499506
25.57 0.216906 0.975675 0.499495
25.58 0.221784 0.974566 0.499483
25.59 0.226656 0.973433 0.499472
25.6 0.231524 0.972275 0.499461
25.61 0.236385 0.971093 0.49945
25.62 0.24124 0.969887 0.499439
25.63 0.246089 0.968656 0.499428
25.64 0.250933 0.967402 0.499417
25.65 0.255769 0.966123 0.499406
25.66 0.2606 0.96482 0.499395
25.67 0.265424 0.963493 0.499384
25.68 0.270241 0.962141 0.499373
25.69 0.275052 0.960766 0.499362
25.7 0.279856 0.959367 0.499352
25.71 0.284652 0.957943 0.499341
25.72 0.289442 0.956496 0.499331
25.73 0.294224 0.955025 0.49932
25.74 0.298999 0.95353 0.49931
25.75 0.303767 0.952011 0.4993
25.76 0.308527 0.950468 0.49929
25.77 0.313279 0.948902 0.499279
25.78 0.318023 0.947312 0.499269
25.79 0.32276 0.945698 0.499259
25.8 0.327488 0.944061 0.499249
25.81 0.332208 0.942399 0.49924
25.82 0.33692 0.940715 0.49923
25.83 0.341624 0.939007 0.49922
25.84 0.346319 0.937275 0.499211
25.85 0.351005 0.93552 0.499201
25.86 0.355682 0.933742 0.499192
25.87 0.360351 0.93194 0.499182
25.88 0.365011 0.930115 0.499173
25.89 0.369661 0.928266 0.499164
25.9 0.374302 0.926395 0.499155
25.91 0.378934 0.9245 0.499146
25.92 0.383556 0.922582 0.499137
25.93 0.388169 0.920641 0.499128
25.94 0.392772 0.918677 0.499119
25.95 0.397366 0.91669 0.49911
25.96 0.401949 0.914681 0.499102
25.97 0.406522 0.912648 0.499093
25.98 0.411085 0.910593 0.499085
25.99 0.415638 0.908514 0.499077
26 0.420181 0.906413 0.499068
26.01 0.424713 0.90429 0.49906
26.02 0.429234 0.902144 0.499052
26.03 0.433745 0.899975 0.499044
26.04 0.438244 0.897783 0.499037
26.05 0.442733 0.89557 0.499029
26.06 0.447211 0.893334 0.499021
26.07 0.451677 0.891075 0.499014
26.08 0.456133 0.888794 0.499006
26.09 0.460577 0.886492 0.498999
26.1 0.465009 0.884166 0.498992
26.11 0.46943 0.881819 0.498985
26.12 0.473839 0.87945 0.498978
26.13 0.478236 0.877059 0.498971
26.14 0.482621 0.874646 0.498964
26.15 0.486994 0.872211 0.498957
26.16 0.491355 0.869754 0.498951
26.17 0.495704 0.867275 0.498944
26.18 0.50004 0.864775 0.498938
26.19 0.504364 0.862253 0.498931
26.2 0.508675 0.85971 0.498925
26.21 0.512973 0.857145 0.498919
26.22 0.517259 0.854558 0.498913
26.23 0.521532 0.851951 0.498907
26.24 0.525791 0.849322 0.498902
26.25 0.530038 0.846671 0.498896
26.26 0.534271 0.844 0.498891
26.27 0.538491 0.841307 0.498885
26.28 0.542697 0.838594 0.49888
26.29 0.54689 0.835859 0.498875
26.3 0.551069 0.833104 0.49887
26.31 0.555235 0.830328 0.498865
26.32 0.559386 0.827531 0.49886
26.33 0.563524 0.824713 0.498855
26.34 0.567647 0.821875 0.498851
26.35 0.571757 0.819016 0.498846
26.36 0.575852 0.816136 0.498842
26.37 0.579932 0.813237 0.498838
26.38 0.583998 0.810317 0.498833
26.39 0.58805 0.807376 0.498829
26.4 0.592086 0.804416 0.498826
26.41 0.596108 0.801435 0.498822
26.42 0.600115 0.798435 0.498818
26.43 0.604108 0.795414 0.498815
26.44 0.608085 0.792373 0.498811
26.45 0.612046 0.789313 0.498808
26.46 0.615993 0.786233 0.498805
26.47 0.619924 0.783133 0.498802
26.48 0.623839 0.780014 0.498799
26.49 0.627739 0.776875 0.498796
26.5 0.631624 0.773717 0.498793
26.51 0.635492 0.77054 0.498791
26.52 0.639345 0.767343 0.498788
26.53 0.643181 0.764127 0.498786
26.54 0.647002 0.760892 0.498784
26.55 0.650806 0.757638 0.498782
26.56 0.654594 0.754365 0.49878
26.57 0.658366 0.751073 0.498778
26.58 0.662121 0.747762 0.498776
26.59 0.66586 0.744433 0.498775
26.6 0.669582 0.741085 0.498773
26.61 0.673287 0.737718 0.498772
26.62 0.676976 0.734333 0.498771
26.63 0.680648 0.73093 0.49877
26.64 0.684302 0.727508 0.498769
26.65 0.68794 0.724068 0.498768
26.66 0.69156 0.72061 0.498767
26.67 0.695163 0.717135 0.498767
26.68 0.698748 0.713641 0.498766
26.69 0.702316 0.710129 0.498766
26.7 0.705867 0.7066 0.498766
26.71 0.7094 0.703053 0.498766
26.72 0.712915 0.699488 0.498766
26.73 0.716412 0.695906 0.498766
26.74 0.719892 0.692306 0.498766
26.75 0.723353 0.688689 0.498767
26.76 0.726797 0.685055 0.498767
26.77 0.730222 0.681404 0.498768
26.78 0.733629 0.677736 0.498769
26.79 0.737017 0.674051 0.498769
26.8 0.740388 0.670349 0.498771
26.81 0.743739 0.66663 0.498772
26.82 0.747072 0.662894 0.498773
26.83 0.750387 0.659142 0.498774
26.84 0.753682 0.655374 0.498776
26.85 0.756959 0.651589 0.498778
26.86 0.760217 0.647788 0.498779
26.87 0.763456 0.64397 0.498781
26.88 0.766676 0.640137 0.498783
26.89 0.769876 0.636287 0.498786
26.9 0.773058 0.632422 0.498788
26.91 0.77622 0.628541 0.49879
26.92 0.779362 0.624644 0.498793
26.93 0.782485 0.620731 0.498795
26.94 0.785589 0.616803 0.498798
26.95 0.788673 0.61286 0.498801
26.96 0.791737 0.608901 0.498804
26.97 0.794782 0.604927 0.498807
26.98 0.797806 0.600938 0.498811
26.99 0.800811 0.596934 0.498814
27 0.803795 0.592915 0.498817
27.01 0.80676 0.588881 0.498821
27.02 0.809704 0.584832 0.498825
27.03 0.812628 0.580769 0.498829
27.04 0.815532 0.576691 0.498833
27.05 0.818415 0.572599 0.498837
27.06 0.821278 0.568493 0.498841
27.07 0.824121 0.564372 0.498845
27.08 0.826942 0.560237 0.49885
27.09 0.829744 0.556088 0.498854
27.1 0.832524 0.551926 0.498859
27.11 0.835284 0.547749 0.498864
27.12 0.838022 0.543559 0.498869
27.13 0.84074 0.539355 0.498874
27.14 0.843437 0.535138 0.498879
27.15 0.846112 0.530907 0.498884
27.16 0.848767 0.526663 0.498889
27.17 0.8514 0.522406 0.498895
27.18 0.854012 0.518136 0.498901
27.19 0.856603 0.513853 0.498906
27.2 0.859172 0.509557 0.498912
27.21 0.861719 0.505248 0.498918
27.22 0.864246 0.500927 0.498924
27.23 0.86675 0.496593 0.49893
27.24 0.869233 0.492247 0.498936
27.25 0.871694 0.487888 0.498943
27.26 0.874134 0.483517 0.498949
27.27 0.876551 0.479134 0.498956
27.28 0.878947 0.474739 0.498963
27.29 0.88132 0.470333 0.498969
27.3 0.883672 0.465914 0.498976
27.31 0.886002 0.461484 0.498983
27.32 0.888309 0.457043 0.49899
27.33 0.890594 0.452589 0.498998
27.34 0.892857 0.448125 0.499005
27.35 0.895098 0.443649 0.499012
27.36 0.897316 0.439163 0.49902
27.37 0.899511 0.434665 0.499027
27.38 0.901685 0.430157 0.499035
27.39 0.903835 0.425637 0.499043
27.4 0.905964 0.421107 0.499051
27.41 0.908069 0.416567 0.499059
27.42 0.910152 0.412016 0.499067
27.43 0.912212 0.407455 0.499075
27.44 0.914249 0.402883 0.499083
27.45 0.916263 0.398302 0.499092
27.46 0.918255 0.393711 0.4991
27.47 0.920223 0.389109 0.499109
27.48 0.922169 0.384498 0.499117
27.49 0.924091 0.379878 0.499126
27.5 0.925991 0.375248 0.499135
27.51 0.927867 0.370608 0.499144
27.52 0.92972 0.36596 0.499153
27.53 0.93155 0.361302 0.499162
27.54 0.933356 0.356635 0.499171
27.55 0.935139 0.351959 0.49918
27.56 0.936899 0.347274 0.49919
27.57 0.938635 0.342581 0.499199
27.58 0.940348 0.337879 0.499209
27.59 0.942038 0.333169 0.499218
27.6 0.943703 0.32845 0.499228
27.61 0.945346 0.323724 0.499238
27.62 0.946964 0.318989 0.499247
27.63 0.948559 0.314246 0.499257
27.64 0.95013 0.309495 0.499267
27.65 0.951678 0.304736 0.499277
27.66 0.953201 0.29997 0.499287
27.67 0.954701 0.295197 0.499298
27.68 0.956177 0.290416 0.499308
27.69 0.957629 0.285627 0.499318
27.7 0.959057 0.280832 0.499329
27.71 0.960461 0.27603 0.499339
27.72 0.961841 0.27122 0.49935
27.73 0.963198 0.266404 0.49936
27.74 0.96453 0.261581 0.499371
27.75 0.965837 0.256752 0.499382
27.76 0.967121 0.251916 0.499393
27.77 0.968381 0.247074 0.499403
27.78 0.969616 0.242226 0.499414
27.79 0.970827 0.237372 0.499425
